Recency,Frequency,Monetary,Days_Since_Purchase,Purchase_Rate,Unique_Products,Avg_Basket_Size,Return_Rate,Max_Single_Order,Monetary_Percentile,Cluster,Segment_Name,CLV_Predicted_90d,CLV_Tier
0.0,0,0.0,2.0,0.0,25,554.0,0.0,905.6,0.41855287569573285,0,Champions,292.17,💰 Mid
0.0,0,0.0,170.0,0.0,16,238.0,0.0,227.32,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,142.0,0.0,18,115.0,0.0,257.89,0.41855287569573285,0,Champions,0.0,💤 Churned
246.0,5,463.076,37.0,0.0176678445229682,84,145.5,0.0,562.4,0.8653061224489796,0,Champions,949.87,💰 Mid
112.0,2,148.875,38.0,0.013333333333333334,116,95.5,0.0,272.21,0.5224489795918368,0,Champions,305.26,💰 Mid
256.0,11,268.92727272727274,18.0,0.040145985401459854,37,45.61538461538461,0.0,388.05,0.6701298701298701,1,Loyal Customers,944.8,💰 Mid
253.0,1,662.5600000000001,16.0,0.0037174721189591076,66,220.0,0.0,662.5600000000001,0.9320964749536178,0,Champions,603.44,💰 Mid
87.0,2,299.3,155.0,0.008264462809917356,33,174.0,0.0,462.5,0.700556586270872,0,Champions,358.5,💰 Mid
51.0,1,120.05000000000001,72.0,0.008130081300813009,9,27.5,0.0,137.9,0.4790352504638219,0,Champions,0.0,💤 Churned
0.0,0,0.0,46.0,0.0,13,166.0,0.0,136.29,0.41855287569573285,0,Champions,0.0,💤 Churned
193.0,5,425.154,5.0,0.025252525252525252,119,310.6666666666667,0.0,769.24,0.8426716141001855,1,Loyal Customers,910.27,💰 Mid
230.0,3,225.01333333333332,45.0,0.01090909090909091,35,96.33333333333333,0.0,358.22,0.6226345083487941,0,Champions,341.56,💰 Mid
166.0,1,556.93,74.0,0.004166666666666667,82,119.0,0.0,556.93,0.9038961038961039,0,Champions,493.58,💰 Mid
227.0,2,430.345,41.0,0.007462686567164179,165,123.33333333333333,0.0,536.59,0.8467532467532467,0,Champions,597.89,💰 Mid
0.0,0,0.0,180.0,0.0,19,34.0,0.0,118.05,0.41855287569573285,0,Champions,0.0,💤 Churned
162.0,6,451.13500000000005,9.0,0.03508771929824561,43,149.85714285714286,0.0,809.9200000000001,0.8586270871985158,1,Loyal Customers,1363.01,🐋 Whale
0.0,0,0.0,10.0,0.0,23,384.0,0.0,292.68,0.41855287569573285,0,Champions,188.08,💰 Mid
0.0,0,0.0,10.0,0.0,63,158.0,0.0,186.31,0.41855287569573285,0,Champions,195.27,💰 Mid
0.0,0,0.0,156.0,0.0,14,445.0,0.0,482.78999999999996,0.41855287569573285,0,Champions,0.0,💤 Churned
252.0,6,472.7266666666667,16.0,0.022388059701492536,150,269.0,0.0,691.21,0.8697588126159554,1,Loyal Customers,1309.21,🐋 Whale
178.0,1,142.05,44.0,0.0045045045045045045,26,100.0,0.0,145.25,0.5120593692022264,0,Champions,138.47,📉 Low
256.0,5,347.998,18.0,0.01824817518248175,71,189.0,0.0,402.08000000000004,0.7717996289424861,0,Champions,696.39,💰 Mid
198.0,3,433.8166666666666,74.0,0.011029411764705883,51,194.2,0.0,522.08,0.8482374768089054,0,Champions,681.77,💰 Mid
44.0,1,305.56,135.0,0.00558659217877095,18,132.5,0.0,305.56,0.7142857142857143,0,Champions,0.0,💤 Churned
0.0,0,0.0,80.0,0.0,20,211.0,0.0,459.84,0.41855287569573285,0,Champions,0.0,💤 Churned
0.0,0,0.0,123.0,0.0,22,252.0,0.0,344.86,0.41855287569573285,0,Champions,0.0,💤 Churned
